Offset,Hash,Original,Translation
1269216,2448521941,"≪森丘探索≫
蒼き火竜の咆哮","≪숲과 언덕 탐색≫
푸른 화룡의 포효"
1269220,2817637033,リオレウス亜種１頭の狩猟,리오레우스 아종 1마리 수렵
1269224,1259789214,なし,없음
1269228,1259789214,なし,없음
1269232,4061774871,メインターゲットの達成,메인 타겟 달성
1269236,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1269240,4231739011,大老殿ギルド,대장로전 길드
1269244,4032702921,"≪森丘≫で≪リオレウス≫
の蒼き亜種が確認されたよう
ね。その比類なき生命力に
勝つ者は竜を上回る力を持つ
こととなるわ。一体どの狩人
にその能力が秘められている
か、見てみたいものだわ。","≪숲과 언덕≫에서
≪리오레우스≫ 의 푸른
아종이 확인된 모양 이야. 그
비할 데 없는 생명력에 이기는
자는 용을 뛰어넘는 힘을 갖게
되겠지. 대체 어느 사냥꾼
에게 그 능력이 숨겨져
있는지, 지켜보고 싶은
것이야."
1269568,531319461,"≪森丘探索≫
空の王の棲まう土地","≪숲과 언덕 탐색≫
하늘의 왕이 사는 땅"
1269572,4009209941,リオレウス１頭の狩猟,리오레우스 1마리 사냥
1269576,3979805263,リオレウスの尻尾切断,리오레우스의 꼬리 절단
1269580,3389869840,チャチャブー４匹の討伐,챠챠브 ４마리 토벌
1269584,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1269588,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1269592,4231739011,大老殿ギルド,대장로전 길드
1269596,3145193447,"遥かなる大地、≪森丘≫には
ある飛竜種が君臨している。
正統な強さを誇る正統な大空
の王は≪リオレウス≫と呼ば
れているわ…。彼の狩猟を成
す者はこの大老殿においても
一流の狩人の証となるわ。","아득히 먼 대지, ≪숲과
언덕≫에는 어느 비룡종이
군림하고 있다. 정통한 강함을
자랑하는 정통한 하늘의 왕은
≪리오레우스≫라고 불리고
있어… 그를 사냥해 내는 자는
이 대장로전에서도 일류
사냥꾼의 증표가 될 거야."
1269612,1937112344,"≪猟団クエスト≫
猟団依頼！草食種の剥ぎ","≪수렵단 퀘스트≫
수렵단 의뢰! 초식종 갈무리"
1269780,3434211134,大雷光虫７匹の討伐,대뇌광충 7마리 토벌
1269920,4190278810,"≪火山探索≫
金獅子","≪화산 탐색≫
금사자"
1269924,2860000999,ラージャン１頭の狩猟,라잔 １마리 사냥
1269928,1259789214,なし,없음
1269932,1259789214,なし,없음
1269936,4061774871,メインターゲットの達成,메인 타겟 달성
1269940,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1269944,4231739011,大老殿ギルド,대장로전 길드
1269948,3118304572,"灼熱の地の果てで、恐ろしい
モンスターが目撃されたよう
だわ…。そのものの力は唯一
古龍に匹敵すると伝えられて
いて、その姿は金色に輝くと
も語られる。そのものを見て
生還した狩人は居ないわ…。","작열하는 땅의 끝에서, 무서운
몬스터가 목격된 모양이야…
그것의 힘은 유일하게 고룡에
필적한다고 전해지며, 그
모습은 금빛으로 빛난다고도
전해져. 그것을 보고 생환한
사냥꾼은 없다는군…"
1270272,1060622451,"≪火山探索≫
天地を走る大鎌","≪화산 탐색≫
천지를 가르는 큰 낫"
1270276,2646259754,ショウグンギザミ１匹の狩猟,쇼군기자미 1마리 수렵
1270280,4118920900,ショウグンギザミのツメ破壊,쇼군기자미의 집게발 파괴
1270284,922894092,ガミザミ８匹の討伐,가미자미 8마리 토벌
1270288,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1270292,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1270296,4231739011,大老殿ギルド,대장로전 길드
1270300,1401572523,"鎌蟹≪ショウグンギザミ≫は
その奇妙な足関節を使って、
天井にまで登る生き物よ。
この季節の火山では、子供た
ち≪ガミザミ≫も数多く生息
しているハズよ。それぞれの
鋭い爪には注意することね。","낫게 ≪쇼군기자미≫는 그
기묘한 다리 관절을 사용해
천장까지 오르는 생물이야. 이
계절의 화산에서는 새끼
≪가미자미≫도 많이 서식하고
있을 거야. 각각의 날카로운
발톱은 주의하도록 해."
1270624,2595582199,"≪火山探索≫
４本の大鎌","≪화산 탐색≫
네 자루의 대낫"
1270628,2327948393,ショウグンギザミ２匹の狩猟,쇼군기자미 ２마리 사냥
1270632,3391403326,ガブラス６頭の討伐,가브라스 6마리 토벌
1270636,1259789214,なし,없음
1270640,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1270644,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1270648,4231739011,大老殿ギルド,대장로전 길드
1270652,3603886519,"鎌蟹≪ショウグンギザミ≫は
その奇妙な足関節を使って、
天井にまで登る生き物よ。
狩猟が困難な場合、この季節
火山の火口を飛び回る≪ガ
ブラス≫を上手く討伐して、
帰還するのも悪くないわ。","낫게 ≪쇼군기자미≫는 그
기묘한 다리 관절을 사용해
천장까지 오르는 생물이야.
사냥이 어려울 경우, 이 계절
화산의 화구를 날아다니는
≪가 부라스≫를 잘 토벌하고
돌아오는 것도 나쁘지 않아."
1270976,2413687398,"≪火山探索≫
黒鎧をまといし亜種","≪화산 탐색≫
검은 갑옷을 두른 아종"
1270980,1160296267,グラビモス亜種１頭の狩猟,그라비모스 아종 １마리 사냥
1270984,1259789214,なし,없음
1270988,1259789214,なし,없음
1270992,4061774871,メインターゲットの達成,메인 타겟 달성
1270996,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1271000,4231739011,大老殿ギルド,대장로전 길드
1271004,3254148810,"火山の噴煙にまみれて≪グラ
ビモス≫の黒い亜種が出現し
たらしいわ。その容姿は見る
者を震え上がらせるようね。
でも、鎧竜って呼ばれるのは
体を守る鎧があるからよね？
鎧を壊せばどうなのかしら？","화산의 분연을 뒤집어쓴 채
≪그 라비모스≫의 검은
아종이 출현 했다는군. 그
모습은 보는 자를 떨게 만드는
모양이야. 근데 갑룡이라
불리는 건 몸을 지키는 갑옷이
있어서겠지? 갑옷을 부수면
어떻게 될까?"
1271328,3816455772,"≪火山探索≫
灼熱の覇者","≪화산 탐색≫
작열의 패자"
1271332,630335245,グラビモス１頭の狩猟,그라비모스 １마리 사냥
1271336,1970129019,火薬岩４個の納品,화약암 4개 납품
1271340,1536942333,火薬岩２個の納品,화약암 2개 납품
1271344,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1271348,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1271352,4231739011,大老殿ギルド,대장로전 길드
1271356,118685170,"≪グラビモス≫は灼熱の覇者
とも呼ばれる存在、燃石や鉱
石を食べ、異常なまでの硬度
に発達した外殻に挑むには、
相当に磨かれた装備が必要。
鎧竜の目を盗んで≪火薬岩≫
を納めてくれてもいいわよ？","≪그라비모스≫는 작열의 패자
라고도 불리는 존재. 연석이나
광 석을 먹고, 이상할 정도의
경도 로 발달한 외피에
도전하려면 상당히 잘
다듬어진 장비가 필요해.
갑룡의 눈을 피해 ≪화약암≫
을 납품해 줘도 좋아?"
1271680,3918063468,"≪火山探索≫
岩地に潜む罠","≪화산 탐색≫
바위지대에 숨은 함정"
1271684,3751475218,バサルモス１頭の狩猟,바사루모스 １마리 사냥
1271688,313965202,燃石炭１２個の納品,연석탄 12개 납품
1271692,1177528949,バサルモスの胸部破壊,바사루모스의 흉부 파괴
1271696,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1271700,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1271704,4231739011,大老殿ギルド,대장로전 길드
1271708,2098596165,"≪バサルモス≫は鉱石を食べ
て成長するためその外殻には
鉱石が含まれてることが多い
わね。部位を破壊することで、
採掘しなくても鉱石が入手
できることもあるわ。そうな
ったら一石二鳥ってとこね。","≪바사루모스≫는 광석을 먹고
성장하기 때문에 그 외피에는
광석이 포함된 경우가 많아.
부위를 파괴하면
채굴하지 않아도 광석을 얻을
수 있는 경우도 있어. 그렇게
되면 일석이조인 셈이지."
1272032,3918063468,"≪火山探索≫
岩地に潜む罠","≪화산 탐색≫
바위지대에 숨은 함정"
1272036,3751475218,バサルモス１頭の狩猟,바사루모스 １마리 사냥
1272040,313965202,燃石炭１２個の納品,연석탄 12개 납품
1272044,3440215627,ランゴスタ２０匹の討伐,란고스타 ２０마리 토벌
1272048,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1272052,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1272056,4231739011,大老殿ギルド,대장로전 길드
1272060,2126251188,"≪バサルモス≫の狩猟に臨む
なら岩場から探してみるとい
いわ。バサルモスは岩に紛れ
て潜んでるケースが多いの。
採掘をする予定があるのなら
≪燃石炭≫を納品してくれる
と有難いわ。エネルギー源と
して重宝される品なのよ。","≪바사루모스≫의 사냥에 임할
거라면 바위 지대부터
찾아보는 게 좋아.
바사루모스는 바위에 섞여
숨어 있는 경우가 많거든.
채굴을 할 예정이 있다면
≪연석탄≫을 납품해 주면
고맙겠어. 에너지원으로
소중히 여겨지는 물건이거든."
1272076,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1272228,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1272384,1833716916,"≪火山探索≫
毒を統べる毒","≪화산 탐색≫
독을 다스리는 독"
1272388,3179497017,ドスイーオス１頭の狩猟,도스이오스 １마리 사냥
1272392,1364201176,イーオス１５頭の討伐,이오스 15마리 토벌
1272396,1259789214,なし,없음
1272400,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1272404,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1272408,4231739011,大老殿ギルド,대장로전 길드
1272412,2458497693,"火山地帯で≪ドスイーオス≫
を狩猟するのは、少し面倒か
も知れないわね。体力を消耗
したドスイーオスは、狩人が
体力を消耗する、嫌な場所に
逃げ込む可能性があるの。
逃さないのが上手い方法ね。","화산지대에서 ≪도스이오스≫
를 사냥하는 건, 조금 성가실
지도 몰라. 체력을 소모한
도스이오스는, 사냥꾼이
체력을 소모하는 싫은 장소로
도망칠 가능성이 있어. 놓치지
않는 게 좋은 방법이야."
1272428,1937112344,"≪猟団クエスト≫
猟団依頼！草食種の剥ぎ","≪수렵단 퀘스트≫
수렵단 의뢰! 초식종 갈무리"
1272596,3434211134,大雷光虫７匹の討伐,대뇌광충 7마리 토벌
1272736,384865661,"≪雪山探索≫
金獅子","≪설산 탐색≫
금색 사자"
1272740,2860000999,ラージャン１頭の狩猟,라잔 １마리 사냥
1272744,1259789214,なし,없음
1272748,1259789214,なし,없음
1272752,4061774871,メインターゲットの達成,메인 타겟 달성
1272756,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1272760,4231739011,大老殿ギルド,대장로전 길드
1272764,3984247076,"極寒の地の果てで、恐ろしい
モンスターが目撃されたよう
だわ…。そのものの力は唯一
古龍に匹敵すると伝えられて
いて、その姿は金色に輝くと
も語られる。そのものを見て
生還した狩人は居ないわ…。","극한의 땅 끝에서, 무서운
몬스터가 목격되었다고
하더군…. 그것의 힘은
유일하게 고룡에 필적한다고
전해지고 있으며, 그 모습은
금빛으로 빛난다고도
이야기되지. 그것을 보고 살아
돌아온 사냥꾼은 없다고 해…"
1273088,2937955392,"≪雪山探索≫
雪山の大家族","≪설산 탐색≫
설산의 대가족"
1273092,1583247508,ドドブランゴ２頭の狩猟,도도브랑고 2마리 사냥
1273096,1259789214,なし,없음
1273100,1259789214,なし,없음
1273104,4061774871,メインターゲットの達成,메인 타겟 달성
1273108,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1273112,4231739011,大老殿ギルド,대장로전 길드
1273116,1410841008,"≪ドドブランゴ≫は雪山を治
めるあるじ。なわばりを侵す
者への襲撃は容赦ないわ。
…信じがたいことだけれど、
今回は雪山で２頭のあるじが
見かけられているの…。それ
でも雪山にいくのかしら？","≪도도브랑고≫는 설산을 다스
리는 주인. 영역을 침범하는
자에 대한 습격은 가차 없어.
…믿기 힘든 일이지만, 이번엔
설산에서 ２마리의 주인이
목격되고 있어… 그래도
설산에 갈 생각이야?"
1273440,1998061193,"≪雪山探索≫
群れ成す牙獣の主","≪설산 탐색≫
무리를 이루는 아수 우두머리"
1273444,1227187415,ドドブランゴ１頭の狩猟,도도브랑고 １마리 사냥
1273448,3061091936,ブランゴ１０頭の討伐,브랑고 10마리 토벌
1273452,98448935,ブランゴ５頭の討伐,브랑고 5마리 토벌
1273456,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1273460,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1273464,4231739011,大老殿ギルド,대장로전 길드
1273468,1096760626,"この季節の雪山はブランゴ
一家の独壇場…、その数は尋
常じゃないわ。ブランゴは
親玉の≪ドドブランゴ≫の
指示に従って、群れを成して
襲い掛かってくるわ。囲まれ
ないように注意が必要ね。","이 계절의 설산은 브랑고
일가의 독무대…, 그 수는 예
사롭지 않아. 브랑고는
두목인 ≪도도브랑고≫의
지시에 따라, 무리를 지어
덤벼들어. 포위당하지
않도록 주의가 필요해."
1273792,934570028,"≪雪山探索≫
暗闇を這う白影","≪설산 탐색≫
어둠을 기는 하얀 그림자"
1273796,1501206472,フルフル１頭の狩猟,푸르푸르 1마리 사냥
1273800,1469490730,フルベビアイス６個の納品,푸르베비아이스 6개 납품
1273804,3017492528,ガウシカの角６個の納品,가우시카의 뿔 6개 납품
1273808,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1273812,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1273816,4231739011,大老殿ギルド,대장로전 길드
1273820,2964611232,"≪フルフル≫は幼生期を地面
の中で過ごすらしいわね…。
だから目よりも鼻が利くよう
になるみたい。親の狩猟が苦
しい場合は地中にいる≪フル
フルベビー≫を山菜ジイさん
と交換して、交換後のアイテ
ムを納めてくれてもいいわ。","≪푸르푸르≫는 유생기를 땅
속에서 보낸다는군… 그래서
눈보다 코가 발달하게 되는
모양이야. 어미의 사냥이 힘
들 경우엔 땅속에 있는 ≪푸르
푸르 베이비≫를 산채 영감님
과 교환해서, 교환한 아이
템을 납품해 줘도 좋아."
1274144,1990354081,"≪雪山探索≫
雪原を這う赤影","≪설산 탐색≫
설원을 기는 붉은 그림자"
1274148,250680220,フルフル亜種１頭の狩猟,푸르푸르 아종 1마리 사냥
1274152,1259789214,なし,없음
1274156,1259789214,なし,없음
1274160,4061774871,メインターゲットの達成,메인 타겟 달성
1274164,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1274168,4231739011,大老殿ギルド,대장로전 길드
1274172,278982919,"雪原を這う赤影が目撃された
ようね。≪フルフル≫の亜種
に間違いないようだわ。今の
季節の雪山はブランゴたちが
エサを求めて群生している。
フルフルとブランゴを同時に
相手しないようにね。","설원을 기는 적영이 목격된
모양이야. ≪푸르푸르≫의
아종 임에 틀림없어. 지금
계절의 설산은 브랑고들이
먹이를 찾아 무리 지어 있어.
푸르푸르와 브랑고를 동시에
상대하지 않도록 해."
1274188,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1274340,3285732484,チャチャブー１５匹の討伐,챠챠브 15마리 토벌
1274356,542594158,主目標の翼破壊,주목표의 날개 파괴
1274496,3700548725,"≪雪山探索≫
極寒の地での狩猟","≪설산 탐색≫
극한의 땅에서의 사냥"
1274500,155942435,ドスファンゴ１頭の狩猟,도스팡고 １마리 사냥
1274504,2403945163,ポポ８頭の討伐,포포 8마리 토벌
1274508,1259789214,なし,없음
1274512,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1274516,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1274520,4231739011,大老殿ギルド,대장로전 길드
1274524,3382652528,"雪山で狩猟に臨む場合は、
≪ホットドリンク≫を忘れず
に持ってくといいわよ。
≪ポポ≫の討伐で、ある程度
雪山の環境に慣れてから、
≪ドスファンゴ≫を狩猟した
方が確実かも知れないわね。","설산에서 사냥에 임할 경우엔,
≪핫 드링크≫를 잊지 말고
챙겨오는 게 좋아.
≪포포≫의 토벌로 어느 정도
설산의 환경에 익숙해진 후에,
≪도스팡고≫를 사냥하는
편이 확실할지도 몰라."
1274848,3875503195,"≪沼地探索≫
脅威の双璧","≪늪지 탐색≫
위협의 쌍벽"
1274852,1160296267,グラビモス亜種１頭の狩猟,그라비모스 아종 １마리 사냥
1274856,630335245,グラビモス１頭の狩猟,그라비모스 １마리 사냥
1274860,1259789214,なし,없음
1274864,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1274868,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1274872,4231739011,大老殿ギルド,대장로전 길드
1274876,2015322008,"灼熱の覇王が２頭…、沼地に
出没したらしいわ。沼地の鉱
石を目当てに辿り着いてしま
ったようね…。この最高難度
のクエストに臨める狩人が、
果たしてこの大老殿にいるの
かしら…。","작열의 패왕이 ２마리…,
늪지에 출몰했다고 하더라.
늪지의 광석을 노리고 다다라
버린 모양이네…. 이 최고
난이도 퀘스트에 임할 수 있는
사냥꾼이, 과연 이 대장로전에
있을지 모르겠네…."
1275200,2132856460,"≪沼地探索≫
食いしん坊な変獣","≪늪지 탐색≫
먹보 변수"
1275204,3138099708,ババコンガ１頭の狩猟,바바콩가 1마리 사냥
1275208,1469490730,フルベビアイス６個の納品,푸르베비아이스 6개 납품
1275212,2558607509,ブルファンゴ５頭の討伐,불팡고 ５마리 토벌
1275216,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1275220,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1275224,4231739011,大老殿ギルド,대장로전 길드
1275228,2745666069,"≪ババコンガ≫の投げるフン
に当たってしまうと回復系の
アイテムが使えなくなるわ。
≪ババコンガ≫の狩猟が苦し
い場合は地中にいる≪フルフ
ルベビー≫を山菜ジイさんと
交換して、交換後のアイテム
を収めてくれてもいいわよ。","≪바바콩가≫가 던지는 똥
에 맞으면 회복 계열
아이템을 쓸 수 없게 돼.
≪바바콩가≫의 사냥이 힘들
경우엔 땅속에 있는 ≪푸르푸
르 베이비≫를 산채 영감님과
교환해서, 교환한 아이템을
납품해 줘도 좋아."
1275552,2132856460,"≪沼地探索≫
食いしん坊な変獣","≪늪지 탐색≫
먹보 변수"
1275556,3138099708,ババコンガ１頭の狩猟,바바콩가 1마리 사냥
1275560,1194141849,コンガ６頭の討伐,콩가 6마리 토벌
1275564,592201040,コンガ３頭の討伐,콩가 ３마리 토벌
1275568,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1275572,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1275576,4231739011,大老殿ギルド,대장로전 길드
1275580,3780759214,"この季節の沼地にはコンガが
多く生息しているわ。コンガ
たちは親玉の≪ババコンガ≫
とは群れずに生活をする…。
逆をいえば群れる必要がない
ほど個々が強いという裏付け
にも取れるわ。注意してね。","이 계절의 늪지에는 콩가가
많이 서식하고 있어. 콩가
들은 두목인 ≪바바콩가≫
와는 무리 짓지 않고 생활해…
반대로 말하면 무리 지을
필요가 없을 만큼 개개가
강하다는 증거로도 볼 수
있어. 주의해."
1275904,1623216252,"≪沼地探索≫
湿地に潜む大鎌","≪늪지 탐색≫
습지에 숨은 대낫"
1275908,2646259754,ショウグンギザミ１匹の狩猟,쇼군기자미 1마리 수렵
1275912,1912181358,白水晶の原石３個の納品,백수정 원석 3개 납품
1275916,3371281034,秘密のポーチ６個の納品,비밀 파우치 ６개 납품
1275920,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1275924,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1275928,4231739011,大老殿ギルド,대장로전 길드
1275932,2153927948,"≪ショウグンギザミ≫は鎌蟹
とも呼ばれてる甲殻生物よ。
鋭く強力な爪には要注意ね。
この季節の沼地では≪白水晶
の原石≫も採掘できるわ。運
がよければ報酬でノヴァクリ
スタルが渡せるかもね…。","≪쇼군기자미≫는 낫게 라고도
불리는 갑각생물이야.
날카롭고 강력한 발톱은
주의해야 해. 이 계절의
늪지에서는 ≪백수정 원석≫도
채굴할 수 있어. 운 이 좋으면
보수로 노바 크리스 털을 줄
수 있을지도 몰라…"
1276256,1623216252,"≪沼地探索≫
湿地に潜む大鎌","≪늪지 탐색≫
습지에 숨은 대낫"
1276260,2646259754,ショウグンギザミ１匹の狩猟,쇼군기자미 1마리 수렵
1276264,4118920900,ショウグンギザミのツメ破壊,쇼군기자미의 집게발 파괴
1276268,3784219478,黄金魚１０匹の納品,황금어 １０마리 납품
1276272,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1276276,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1276280,4231739011,大老殿ギルド,대장로전 길드
1276284,370937412,"≪ショウグンギザミ≫は鎌蟹
とも呼ばれてる甲殻生物よ。
盾蟹が守りなら鎌蟹は攻め。
力強く振り下ろされる鋭い爪
は大抵のものを切り裂いてし
まうほどよ。狩猟がダメなら
ツメを破壊して戻りなさい。","≪쇼군기자미≫는 낫게 라고도
불리는 갑각생물이야.
방패게가 수비라면 낫게는
공격. 힘차게 내리치는
날카로운 발톱 은 대개의 것을
베어버릴 정도야. 사냥이 안
되면 발톱을 파괴하고
돌아오도록 해."
1276608,2121663965,"≪沼地探索≫
沼地を舞う女王","≪늪지 탐색≫
늪지를 춤추는 여왕"
1276612,2611582406,リオレイア１頭の狩猟,리오레이아 １마리 사냥
1276616,2146277884,竜のナミダ２個の納品,용의 눈물 ２개 납품
1276620,3281585066,厳選キノコ２個の納品,엄선 버섯 ２개 납품
1276624,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1276628,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1276632,4231739011,大老殿ギルド,대장로전 길드
1276636,1454357163,"≪リオレイア≫を狩れたら、
それは大老殿でも充分に狩猟
が果たせる狩人を意味する。
狩人たちの間でも有名な謳い
言葉よね？でも、もしも女王
を泣かせることができたら、
それはもっと凄いことね。水
を大量に飲めば泣くかしら？","≪리오레이아≫를 사냥할 수
있다면, 그건 대장로전에서도
충분히 사냥 을 해낼 수 있는
사냥꾼을 의미해. 사냥꾼들
사이에서도 유명한 말 이지?
근데, 만약 여왕 을 울릴 수
있다면, 그건 더 대단한
일이지. 물 을 대량으로
마시면 울려나?"
1276960,1998260648,"≪沼地探索≫
赤と白","≪늪지 탐색≫
빨강과 하양"
1276964,250680220,フルフル亜種１頭の狩猟,푸르푸르 아종 1마리 사냥
1276968,1501206472,フルフル１頭の狩猟,푸르푸르 1마리 사냥
1276972,1259789214,なし,없음
1276976,379810161,"メインターゲット、もしくは
サブターゲットＡの達成","메인 타겟, 혹은
서브 타겟Ａ의 달성"
1276980,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1276984,4231739011,大老殿ギルド,대장로전 길드
1276988,1543037761,"暗闇に這う２つの影が目撃
されたようね。白影の正体は
≪フルフル≫。赤影の正体は
その亜種のようね。この雷撃
の２重奏を狩猟に臨む気概の
ある狩人は、クエストカウン
ターまでお越し下さい。","어둠 속을 기는 두 개의
그림자가 목격 된 모양이야.
백영의 정체는 ≪푸르푸르≫.
적영의 정체는 그 아종인
모양이야. 이 뇌격 의
이중주를 사냥에 임할 기개가
있는 사냥꾼은, 퀘스트 카운
터까지 와주길 바라."
1277004,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1277312,2160231732,"≪沼地探索≫
湿地を駆ける毒怪鳥","≪늪지 탐색≫
습지를 달리는 독괴조"
1277316,191179185,ゲリョス１頭の狩猟,게료스 1마리 사냥
1277320,1912181358,白水晶の原石３個の納品,백수정 원석 3개 납품
1277324,1700178080,ゲリョスのトサカの破壊,게료스의 볏 파괴
1277328,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1277332,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1277336,4231739011,大老殿ギルド,대장로전 길드
1277340,1071288037,"≪ゲリョス≫は別名、毒怪鳥
と呼ばれるモンスターだわ。
毒液を吐くだけじゃなく、
目を眩ませる強い閃光を放つ
こともあるわ…。トサカを
破壊できれば閃光を防ぐこと
ができるかも知れないわね？","≪게료스≫는 별명으로 독괴조
라 불리는 몬스터야. 독액을
뱉을 뿐 아니라, 눈을 멀게
하는 강한 섬광을 내뿜 는
경우도 있어… 볏을 파괴할 수
있다면 섬광을 막을 수
있을지도 몰라?"
1277356,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1277664,2455543200,"≪沼地探索≫
紫毒鳥の暴走","≪늪지 탐색≫
자독조의 폭주"
1277668,2671317462,ゲリョス亜種１頭の狩猟,게료스 아종 1마리 사냥
1277672,1259789214,なし,없음
1277676,1259789214,なし,없음
1277680,4061774871,メインターゲットの達成,메인 타겟 달성
1277684,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1277688,4231739011,大老殿ギルド,대장로전 길드
1277692,2032449230,"毒怪鳥≪ゲリョス≫の亜種が
沼地に現れたわ。体色が紫色
の不気味な容姿をしているみ
たいね。光り物を好み集める
習性があるから、トサカを
破壊すれば、貴重な石が手に
入るかも知れないわよ？","독괴조 ≪게료스≫의 아종이
늪지에 나타났어. 체색이
보라색 인 기분 나쁜 모습을
하고 있는 모양이야. 빛나는
물건을 좋아 해서 모으는
습성이 있으니까, 볏을
파괴하면 귀중한 돌을 손에
넣을 수 있을지도 몰라?"
1277708,2926322393,チャチャブー５匹の討伐,챠챠브 5마리 토벌
1278016,2160231732,"≪沼地探索≫
湿地を駆ける毒怪鳥","≪늪지 탐색≫
습지를 달리는 독괴조"
1278020,191179185,ゲリョス１頭の狩猟,게료스 1마리 사냥
1278024,1912181358,白水晶の原石３個の納品,백수정 원석 3개 납품
1278028,3734503771,カンタロス１５匹の討伐,칸타로스 １５마리 토벌
1278032,1598707645,"メインターゲット、もしくは
サブターゲットＡかＢの達成","메인 타겟, 혹은
서브 타겟 A나 B의 달성"
1278036,1309760743,"報酬金ゼロ
タイムアップ","보수금 제로
타임 오버"
1278040,4231739011,大老殿ギルド,대장로전 길드
1278044,3542991541,"≪ゲリョス≫は別名、毒怪鳥
と呼ばれるモンスターだわ。
呼び名のとおり、毒液を吐き
散らして暴れまわる迷惑な怪
鳥なの。自分の身に危機を感
じると死に真似をするズル賢
い面もあるわ。注意してね。","≪게료스≫는 별명으로 독괴조
라 불리는 몬스터야.
이름 그대로, 독액을 흩뿌
리며 날뛰는 성가신 괴
조야. 자신에게 위기를 느끼
면 죽은 척을 하는 교활한
면도 있어. 조심해."
