Offset,Hash,Original,Translation
51397,254,ヴォルガノスの敷物,볼가노스 깔개
51416,254,"場所：床　　重ね：○　上置：○
ヴォルガノスを記号的に描いた
柄を並べた敷物。","장소：바닥　중첩：○　위에놓기：○
볼가노스를 기호처럼 그린
무늬를 늘어놓은 깔개."
51493,255,om620,
51499,255,ヒプノックの頭飾り,히프노크 머리장식
51518,255,"場所：不問　重ね：○　上置：×
ヒプノックを模して作られた品。
~C02床・壁・天井に設置可能~C17","장소：무관　중첩：○　위에놓기：×
히프노크를 본떠 만든 물건.
~C02바닥·벽·천장에 설치 가능~C17"
51611,256,om621,
51617,256,ヴォルガノスの頭飾り,볼가노스 머리장식
51638,256,"場所：不問　重ね：○　上置：×
ヴォルガノスを模して作られた品。
~C02床・壁・天井に設置可能~C17","장소：무관　중첩：○　위에놓기：×
볼가노스를 본떠 만든 물건.
~C02바닥·벽·천장에 설치 가능~C17"
51733,257,om622,
51739,257,レックスの頭飾り,렉스 머리장식
51756,257,"場所：不問　重ね：○　上置：×
ティガレックスを模して作られた
品。
~C02床・壁・天井に設置可能~C17","장소：무관　중첩：○　위에놓기：×
티가렉스를 본떠 만든
물건.
~C02바닥·벽·천장에 설치 가능~C17"
51854,258,om623,
51860,258,ギアノスの模型,기아노스 모형
51875,258,"場所：不問　重ね：○　上置：×
ギアノスを模して作られた品。
~C02床・壁・天井に設置可能~C17","장소：무관　중첩：○　위에놓기：×
기아노스를 본떠 만든 물건.
~C02바닥·벽·천장에 설치 가능~C17"
51966,259,om638,
51972,259,素朴な仕切り壁,소박한 칸막이 벽
51987,259,"場所：床　　重ね：○　上置：×
どのような部屋とも相性の良い
仕切り用の家具。
部屋を分けてイメージチェンジに。","장소：바닥　중첩：○
위에놓기：× 어떤 방과도 잘
어울리는 칸막이용 가구. 방을
나눠 분위기를 바꿀 수 있다."
52097,260,om541,
52103,260,ティガレックスの敷物,티가렉스 깔개
52124,260,"場所：床　　重ね：○　上置：○
ティガレックスを記号的に描いた
柄を並べた敷物。","장소：바닥　중첩：○　위에놓기：○
티가렉스를 기호처럼 그린
무늬를 늘어놓은 깔개."
52203,261,om227,
52209,261,クリスマスツリー・上,크리스마스 트리·상
52230,261,"場所：床　　重ね：○　上置：×
旅人の話を元に作られた家具。
あまりの大きさのため、３つに
分割された上部分。","장소：바닥　중첩：○　위에놓기：×
여행자의 이야기를 바탕으로 만든
가구. 너무 커서 3개로
분할된 윗부분."
52338,262,om226,
52344,262,クリスマスツリー・中,크리스마스 트리·중
52365,262,"場所：床　　重ね：○　上置：○
旅人の話を元に作られた家具。
あまりの大きさのため、３つに
分割された中部分。","장소：바닥　중첩：○　위에놓기：○
여행자의 이야기를 바탕으로 만든
가구. 너무 커서 3개로
분할된 가운데 부분."
52473,263,om225,
52479,263,クリスマスツリー・下,크리스마스 트리·하
52500,263,"場所：床　　重ね：○　上置：○
旅人の話を元に作られた家具。
あまりの大きさのため、３つに
分割された下部分。","장소：바닥　중첩：○　위에놓기：○
여행자의 이야기를 바탕으로 만든
가구. 너무 커서 3개로
분할된 아랫부분."
52608,264,om243,
52614,264,竜骨の玩具【ティガ】,용골 장난감[티가]
52635,264,"場所：床　　重ね：○　上置：×
ティガの形に作られた玩具。
近寄るとからくりで動き出し、
子供に人気の高い商品。","장소：바닥　중첩：○　위에놓기：×
티가 모양으로 만들어진 장난감.
가까이 다가가면 장치로 움직이기
시작해 아이들에게 인기가 높은 상품."
52745,265,om624,
52751,265,リオレウスの頭飾り,리오레우스 머리장식
52770,265,"場所：不問　重ね：○　上置：×
リオレウスを模して作られた品。
シーズン２．０限定家具。
~C02床・壁・天井に設置可能~C17","장소：무관　중첩：○　위에놓기：×
리오레우스를 본떠 만든 물건.
시즌 2.0 한정 가구.
~C02바닥·벽·천장에 설치 가능~C17"
52888,266,om309,
52894,266,ヒプの振り子人形,히프 흔들이 인형
52911,266,"場所：天井　重ね：×　上置：×
天井に吊り下げると、煙を出しな
がら前後に動くヒプノックの玩具。","장소：천장　중첩：×　위에놓기：×
천장에 매달면 연기를 내뿜으면서
앞뒤로 움직이는 히프노크 장난감."
53006,267,om228,
53012,267,達成のしるし【金】,달성의 증표[금]
53031,267,"場所：床　　重ね：○　上置：×
猟団クエストの追加依頼を、
いくつも達成した証となる置物。
豪華な金色をしている。","장소：바닥　중첩：○　위에놓기：×
수렵단 퀘스트의 추가 의뢰를
여러 번 달성한 증표가 되는
장식물. 화려한 금색을 띠고 있다."
53143,268,om229,
53149,268,達成のしるし【白銀】,달성의 증표[백은]
53170,268,"場所：床　　重ね：○　上置：×
猟団クエストの追加依頼を、
いくつも達成した証となる置物。
美しい白銀色をしている。","장소：바닥　중첩：○　위에놓기：×
수렵단 퀘스트의 추가 의뢰를
여러 번 달성한 증표가 되는
장식물. 아름다운 백은색을 띠고 있다."
53284,269,om230,
53290,269,達成のしるし【桃銀】,달성의 증표[핑크은]
53311,269,"場所：床　　重ね：○　上置：×
猟団クエストの追加依頼を、
いくつも達成した証となる置物。
かわいらしい桃銀色をしている。","장소：바닥　중첩：○　위에놓기：×
수렵단 퀘스트의 추가 의뢰를
여러 번 달성한 증표가 되는
장식물. 사랑스러운 핑크빛 은색을 띠고 있다."
53431,270,om231,
53437,270,公式のしるし【金】,공식의 증표[금]
53456,270,"場所：床　　重ね：○　上置：×
公式狩猟大会で好成績を収めた
者にのみ渡される、特別な置物。
美しい金色をしている。","장소：바닥　중첩：○　위에놓기：×
공식 수렵대회에서 좋은 성적을
거둔 자에게만 주어지는
특별한 장식물. 아름다운 금색을 띠고 있다."
53570,271,om232,
53576,271,公式のしるし【銀】,공식의 증표[은]
53595,271,"場所：床　　重ね：○　上置：×
公式狩猟大会で好成績を収めた
者にのみ渡される、特別な置物。
美しい銀色をしている。","장소：바닥　중첩：○　위에놓기：×
공식 수렵대회에서 좋은 성적을
거둔 자에게만 주어지는
특별한 장식물. 아름다운 은색을 띠고 있다."
53709,272,om233,
53715,272,公式のしるし【銅】,공식의 증표[동]
53734,272,"場所：床　　重ね：○　上置：×
公式狩猟大会で好成績を収めた
者にのみ渡される、特別な置物。
美しい銅色をしている。","장소：바닥　중첩：○　위에놓기：×
공식 수렵대회에서 좋은 성적을
거둔 자에게만 주어지는
특별한 장식물. 아름다운 동색을 띠고 있다."
53848,273,om234,
53854,273,メゼポルタの追憶,메제포르타의 추억
53871,273,"場所：床　　重ね：○　上置：×
ユーザー同士のイベントで
活躍した証としての記念品。
その価値はプライスレス。","장소：바닥　중첩：○　위에놓기：×
유저 간 이벤트에서
활약한 증표로서의 기념품.
그 가치는 프라이스리스."
53979,274,om542,
53985,274,エスピナスの敷物,에스피나스 깔개
54002,274,"場所：床　　重ね：○　上置：○
エスピナスを記号的に描いた
柄を並べた敷物。","위치：바닥　　겹치기：○　위에놓기：○
에스피나스를 상징적으로 그린
무늬를 늘어놓은 깔개."
54077,275,om639,
54083,275,エスピナスの頭飾り,에스피나스 머리장식
54102,275,"場所：不問　重ね：○　上置：×
エスピナスを模して作られた品。
~C02床・壁・天井に設置可能~C17","위치：불문　겹치기：○　위에놓기：×
에스피나스를 본떠 만든 물건.
~C02바닥·벽·천장에 설치 가능~C17"
54195,276,om257,
54201,276,プーギーの虫除け器,푸기의 벌레퇴치기
54220,276,"場所：床　重ね：○　上置：×
温暖期になると各家庭に登場
する、風物詩の特別限定版。
~C02シーズン３．０限定家具~C17","위치：바닥　겹치기：○　위에놓기：×
온난기가 되면 각 가정에 등장
하는, 계절 풍물의 특별 한정판.
~C02시즌３．０한정 가구~C17"
54334,277,om306,
54340,277,ダレオの回転人形,다레오의 회전인형
54357,277,"場所：天井　重ね：×　上置：×
天井に吊り下げると、回転し続
けるダレオくんの玩具。
ダレットイベント限定品","위치：천장　겹치기：×　위에놓기：×
천장에 매달면, 계속 회전하는
다레오군의 장난감.
다렛 이벤트 한정품"
54463,278,om106,
54469,278,ダミー００,더미００
54480,278,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54538,279,om107,
54544,279,ダミー０１,더미０１
54555,279,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54613,280,om108,
54619,280,ダミー０２,더미０２
54630,280,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54688,281,om109,
54694,281,ダミー０３,더미０３
54705,281,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54763,282,om110,
54769,282,ダミー０４,더미０４
54780,282,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54838,283,om111,
54844,283,ダミー０５,더미０５
54855,283,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54913,284,om112,
54919,284,ダミー０６,더미０６
54930,284,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
54988,285,om113,
54994,285,ダミー０７,더미０７
55005,285,"場所：床　重ね：×　上置：×
ダミー家具。いつか使うかも。","위치：바닥　겹치기：×　위에놓기：×
더미 가구. 언젠가 사용할지도."
55063,286,om316,
55069,286,ヴァシムの吊り玉,바심의 매달린 구슬
55086,286,"場所：天井　重ね：×　上置：×
とにかく怪しく豪華に。
何かが起こる、何かを期待する
ような、大人の夜にピッタリ。","위치：천장　겹치기：×　위에놓기：×
아무튼 수상하고 화려하게.
무언가 일어날 듯, 무언가를 기대하게
되는, 어른의 밤에 안성맞춤."
55198,287,om543,
55204,287,ヴァシムの敷物【白】,바심의 깔개[백]
55225,287,"場所：床　　重ね：○　上置：○
アクラ・ヴァシムを記号的に
描いた柄を並べた敷物。
さりげなく白で縁取りしている。","위치：바닥　　겹치기：○　위에놓기：○
아크라·바심을 상징적으로
그린 무늬를 늘어놓은 깔개.
은근하게 백색으로 테두리를 둘렀다."
55337,288,om503,
55343,288,ヴァシムの敷物【黄】,바심의 깔개[황]
55364,288,"場所：床　　重ね：○　上置：○
アクラ・ヴァシムを記号的に
描いた柄を並べた敷物。
さりげなく黄で縁取りしている。","위치：바닥　　겹치기：○　위에놓기：○
아크라·바심을 상징적으로
그린 무늬를 늘어놓은 깔개.
은근하게 황색으로 테두리를 둘렀다."
55476,289,om504,
55482,289,ヴァシムの敷物【蒼】,바심의 깔개[창]
55503,289,"場所：床　　重ね：○　上置：○
アクラ・ヴァシムを記号的に
描いた柄を並べた敷物。
さりげなく蒼で縁取りしている。","위치：바닥　　겹치기：○　위에놓기：○
아크라·바심을 상징적으로
그린 무늬를 늘어놓은 깔개.
은근하게 창색으로 테두리를 둘렀다."
55615,290,om505,
55621,290,ヴァシムの敷物【紅】,바심의 깔개[홍]
55642,290,"場所：床　　重ね：○　上置：○
アクラ・ヴァシムを記号的に
描いた柄を並べた敷物。
さりげなく紅で縁取りしている。","위치：바닥　　겹치기：○　위에놓기：○
아크라·바심을 상징적으로
그린 무늬를 늘어놓은 깔개.
은근하게 홍색으로 테두리를 둘렀다."
55754,291,om235,
55760,291,魚杯のしるし【金】,어배의 증표[금]
55779,291,"場所：床　　重ね：○　上置：×
公式狩猟大会の巨大魚杯において、
好成績を収めた者にのみ渡される
美しい金色をした特別な置物。","위치：바닥　　겹치기：○　위에놓기：×
공식수렵대회의 거대어배에서,
좋은 성적을 거둔 자에게만 주어지는
아름다운 금색을 띤 특별한 장식품."
55903,292,om236,
55909,292,魚杯のしるし【銀】,어배의 증표[은]
55928,292,"場所：床　　重ね：○　上置：×
公式狩猟大会の巨大魚杯において、
好成績を収めた者にのみ渡される
美しい銀色をした特別な置物。","위치：바닥　　겹치기：○　위에놓기：×
공식수렵대회의 거대어배에서,
좋은 성적을 거둔 자에게만 주어지는
아름다운 은색을 띤 특별한 장식품."
56052,293,om237,
56058,293,魚杯のしるし【銅】,어배의 증표[동]
56077,293,"場所：床　　重ね：○　上置：×
公式狩猟大会の巨大魚杯において、
好成績を収めた者にのみ渡される
美しい銅色をした特別な置物。","위치：바닥　　겹치기：○　위에놓기：×
공식수렵대회의 거대어배에서,
좋은 성적을 거둔 자에게만 주어지는
아름다운 동색을 띤 특별한 장식품."
56201,294,om238,
56207,294,魚杯のしるし【青銀】,어배의 증표[청은]
56228,294,"場所：床　　重ね：○　上置：×
公式狩猟大会の巨大魚杯において、
好成績を収めた者にのみ渡される
美しい青銀色をした特別な置物。","위치：바닥　　겹치기：○　위에놓기：×
공식수렵대회의 거대어배에서,
좋은 성적을 거둔 자에게만 주어지는
아름다운 청은색을 띤 특별한 장식품."
